toko,nama_barang,review_text,rating,clean_text,has_kualitas_produk,has_harga,has_pengiriman,has_pelayanan,has_performa,has_packaging,sentiment_kualitas_produk,sentiment_harga,sentiment_pengiriman,sentiment_pelayanan,sentiment_performa,sentiment_packaging,text_length,word_count
vivo,"[NEW LAUNCH] vivo Y19S (4/64) - 50 MP AI Camera, 5500mAh+15W FlashCharge, SGS Drop Resistance, IP64 Dust Waterproof, Dual Speaker Audio Boost","omg keren thanks 
abng kurir juga baik",5,omg keren thanks abng kurir juga baik,0,0,0,1,0,0,0,0,0,1,0,0,37,7
vivo,"[NEW LAUNCH] vivo Y28 (6/128) - 44W FlashCharge+6000mAH, Dynamic Design, Dual Speaker + 300% Audio",awalnya ragu bgtt mw belii tapi memberanikan utk beli n yap BAGUSS BGTT EDAN HAPE NYA SESUAI BGTT SAMA DI POTONYAA CINTAA BGTT😍😍😍,5,awalnya ragu bgtt mw belii tapi memberanikan utk beli n yap baguss bgtt edan hape nya sesuai bgtt sama di potonyaa cintaa bgtt,1,0,0,0,1,0,1,0,0,0,1,0,126,23
vivo,"vivo iQOO Z9x (8/256) Snapdragon 6 Gen 1 4nm (ANTUTU 570,456+), 6000 mAH, 1000 nits 120hz eye-care display, Dual Stereo Speaker]","Real Jangan ragu buat beli, barang aman+packing padat tq vivo",5,real jangan ragu buat beli barang aman packing padat tq vivo,0,0,0,0,0,1,0,0,0,0,0,1,60,11
vivo,"vivo iQOO Z9x (12/256) Snapdragon 6 Gen 1 4nm (ANTUTU 570,456+), 6000 mAH, 1000 nits 120hz eye-care display, Dual Stereo Speaker]",Hp aman tidak ada lecet sedikitpun trimahkasih vivo yang tadinya khawatir tdk sesuai ekspetasj alhamdulillah aman baru👍🏼,5,hp aman tidak ada lecet sedikitpun trimahkasih vivo yang tadinya khawatir tdk sesuai ekspetasj alhamdulillah aman baru,0,0,0,1,0,1,0,0,0,-1,0,1,118,17
vivo,"vivo iQOO Z9x (12/256) Snapdragon 6 Gen 1 4nm (ANTUTU 570,456+), 6000 mAH, 1000 nits 120hz eye-care display, Dual Stereo Speaker]",Mantap,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
vivo,"vivo iQOO Neo 10, 1st Snapdragon 8s Gen 4 + Q1 (Dual Chipset), 7K VC Cooling System, 7000 mAH + 120 watt, 144Hz AMOLED, 50MP Sony IMX OIS + 8MP wide Angle","Belum dicoba buat gaming seh, tapi puas bgt.
Sempet bingung antara ini sama F7 tapi lebih prefer ini gak tau kenapa.",5,belum dicoba buat gaming seh tapi puas banget sempet bingung antara ini sama f tapi lebih prefer ini tidak tau kenapa,0,0,0,1,0,0,0,0,0,-1,0,0,117,21
vivo,"vivo iQOO Z9x (8/128) Snapdragon 6 Gen 1 4nm (ANTUTU 570,456+), 6000 mAH, 1000 nits 120hz eye-care display, Dual Stereo Speaker - VV168NRML]",barang pesanan sampai dengan aman,5,barang pesanan sampai dengan aman,0,0,0,0,0,1,0,0,0,0,0,1,33,5
vivo,"vivo Y19S (4/64) - 50 MP AI Camera, 5500mAh+15W FlashCharge, SGS Drop Resistance, IP64 Dust Waterproof, Dual Speaker Audio Boost - VV168NRML",hp mendarat dengan sempurna alhamdulilah bagus,5,hp mendarat dengan sempurna alhamdulilah bagus,1,0,0,0,1,0,1,0,0,0,1,0,46,6
vivo,"[NEW LAUNCH] vivo Y18 (4/128) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Sesuai,5,sesuai,0,0,0,0,0,0,0,0,0,0,0,0,6,1
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","Maa syaa Allooh bener² real fix .. 
Awalnya sempat ragu beli hp di online, tp aku coba beli di official store nya langsung dan alhamdulillah real fix. 
Pokknya untuk kali...",5,maa syaa allooh benar real fix awalnya sempat ragu beli hp di online tapi aku coba beli di official store nya langsung dan alhamdulillah real fix pokknya untuk kali,0,0,0,0,0,0,0,0,0,0,0,0,164,29
vivo,"vivo iQOO Z9x (8/256) Snapdragon 6 Gen 1 4nm (ANTUTU 570,456+), 6000 mAH, 1000 nits 120hz eye-care display, Dual Stereo Speaker]","Paket mendarat dgn selamat, semoga awet",5,paket mendarat dgn selamat semoga awet,0,0,1,0,0,0,0,0,-1,0,0,0,38,6
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Bagus,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
vivo,"[AFDHAL APPROVED] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",bgs bgt sngat sesuai dgn gambar dan livenya mau pesan 1 lgi🫶,5,bagus banget sngat sesuai dgn gambar dan livenya mau pesan lgi,1,0,0,0,1,0,1,0,0,0,1,0,62,11
vivo,"[NEW LAUNCH] vivo Y19S (4/128) - 50 MP AI Camera, 5500mAh+15W FlashCharge, SGS Drop Resistance, IP64 Dust Waterproof, Dual Speaker Audio Boost",Mantap banget Vivo ORI .no kaleng kaleng pokonya mantulllll Peking ramih kulir ramah dan cepet pengiriman 👍,5,bagus banget vivo ori no kaleng kaleng pokonya mantulllll peking ramih kulir ramah dan cepet pengiriman,1,0,0,1,1,0,1,0,0,1,1,0,103,16
vivo,vivo Original Charger Adapter 18W - Fast Charging,"barang bagus,tapi lama banget nyampenya",5,barang bagus tapi lambat banget nyampenya,1,0,1,1,1,0,1,0,-1,-1,0,0,41,6
vivo,"[NEW LAUNCH] vivo Y19S (4/128) - 50 MP AI Camera, 5500mAh+15W FlashCharge, SGS Drop Resistance, IP64 Dust Waterproof, Dual Speaker Audio Boost",Okokokok,5,okokokok,0,0,0,0,0,0,0,0,0,0,0,0,8,1
vivo,"[NEW LAUNCH] vivo Y18 (4/128) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","Alhamdulillah sampai dengan selamat... Tdak ada 1kekurangan , amanah terus yah 🥰",5,alhamdulillah sampai dengan selamat tdak ada kekurangan amanah terus yah,0,0,1,0,0,1,0,0,-1,0,0,1,72,10
vivo,"vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge - VV168NRML",bagusssssssss dn dapet harga diskon,5,bagusssssssss dn dapet harga diskon,1,0,0,0,1,0,1,0,0,0,1,0,35,5
vivo,"[NEW LAUNCH] vivo Y28 (6/128) - 44W FlashCharge+6000mAH, Dynamic Design, Dual Speaker + 300% Audio",Bgs,4,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
vivo,[NEW PRODUCT] vivo TWS Air 2,"Kualitas suara bagus, mantap. Bentuk case bulat tidak sempurna polos warna putih bagus minimalis. Earphone nyaman di telinga",5,kualitas suara bagus bagus bentuk case bulat tidak sempurna polos warna putih bagus minimalis earphone nyaman di telinga,1,0,0,1,1,1,1,0,0,-1,1,1,120,18
vivo,"vivo iQOO Neo 10, 1st Snapdragon 8s Gen 4 + Q1 (Dual Chipset), 7K VC Cooling System, 7000 mAH + 120 watt, 144Hz AMOLED, 50MP Sony IMX OIS + 8MP wide Angle",Bagus,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
vivo,"vivo Y29 (8/256) - Design Marmer Eksklusif, 6500mAh Tahan 3 Hari, Tahan Banting Ekstrem",hpnya cukup bagus seh terus nyaman di pegang cukup siiih untuk jangka panjang HP josss jiss boloo kuu🤣🙏🤣🤣,5,hpnya cukup bagus seh terus nyaman di pegang cukup siiih untuk jangka panjang hp josss jiss boloo kuu,1,0,0,0,1,1,1,0,0,0,1,1,101,18
vivo,"vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge - VV168NRML","respon cepat, pesanan sesuai deskripsi, packing rapih dan aman.",5,responsif cepat pesanan sesuai deskripsi packing rapih dan aman,0,0,1,1,1,1,0,0,1,1,1,1,63,9
vivo,"[NEW LAUNCH] vivo Y19S (6/128) - 50 MP AI Camera, 5500mAh+15W FlashCharge, SGS Drop Resistance, IP64 Dust Waterproof, Dual Speaker Audio Boost","Mantappp ga ada kendala
Barang bagusss
Topp markotop",5,mantappp tidak ada kendala barang bagusss topp markotop,1,0,0,1,1,0,1,0,0,-1,1,0,55,8
vivo,"[NEW LAUNCH] vivo Y18 (4/128) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","Kejernihan lensa: Bagus
Kualitas pengerjaan: Bagus
Performa sistem: Bagus
Barang realpict, packing aman, berfungsi denga baik, nuhun",5,kejernihan lensa bagus kualitas pengerjaan bagus performa sistem bagus barang realpict packing aman berfungsi denga baik nuhun,1,0,0,1,1,1,1,0,0,1,1,1,126,17
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Sesuai pesanan,5,sesuai pesanan,0,0,0,0,0,0,0,0,0,0,0,0,14,2
vivo,"[AFDHAL APPROVED] vivo Y18 (6/128) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Barang uda sampai dan bagus paketnya juga dibungkus rapi,5,barang uda sampai dan bagus paketnya juga dibungkus rapi,1,0,0,0,1,1,1,0,0,0,1,1,56,9
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","Terima kasih barang nya dah sampai dengan aman. Warna sesuai pesanan 
Tapi kurang puas dengan tg nya kurang pas",3,terima kasih barang nya dah sampai dengan aman warna sesuai pesanan tapi kurang puas dengan tg nya kurang pas,0,0,0,0,0,1,0,0,0,0,0,1,109,19
vivo,"[NEW LAUNCH] V40 Lite 4G (8/256) - AI Aura Light Potrait, AI Erase, 80W FlashCharge, 32MP Front Camera",Terimakasih,5,terimakasih,0,0,0,0,0,0,0,0,0,0,0,0,11,1
vivo,"[NEW LAUNCH] vivo Y18 (6/128) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","Packingnya Aman No gores""",5,packingnya aman no gores,0,0,0,0,0,1,0,0,0,0,0,1,24,4
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","Kli kedua beli hp disinidan bgusss bangett adek adekku sukaa, apalgi kamera sm penyimpanan worth it lah sama anak kuliahan",5,kli kedua beli hp disinidan bgusss bangett adek adekku sukaa apalgi kamera sm penyimpanan sebanding it lah sama anak kuliahan,0,1,0,0,0,0,0,1,0,0,0,0,125,20
vivo,"[NEW LAUNCH] vivo Y03t (4+32) - IP54 Tahan Air, AI Dual Camera 5000mAh + 15W FlashCharge, Layar Sunlight 90Hz",Bagus cuman gak ada barokah cassan,3,bagus cuman tidak ada barokah cassan,1,0,0,1,1,0,1,0,0,-1,1,0,36,6
vivo,"[AFDHAL APPROVED] vivo Y18 (6/128) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","Alhamdulillah paket sdh dtng dg aman, sempat deg deg'an pas unboxing. Trima kasih seller dan kurir yg amanah",5,alhamdulillah paket sdh dtng dg aman sempat deg deg an pas unboxing trima kasih seller dan kurir yg amanah,0,0,0,0,0,1,0,0,0,0,0,1,106,19
vivo,"[NEW LAUNCH] vivo Y19S (4/64) - 50 MP AI Camera, 5500mAh+15W FlashCharge, SGS Drop Resistance, IP64 Dust Waterproof, Dual Speaker Audio Boost",Pengiriman yang amanah .. barang mendarat dengan selamat .. thank u vivo indonesia😘,5,pengiriman yang amanah barang mendarat dengan selamat thank u vivo indonesia,0,0,1,0,0,1,0,0,-1,0,0,1,76,11
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Real pick,5,real pick,0,0,0,0,0,0,0,0,0,0,0,0,9,2
vivo,"vivo iQOO Neo 10, 1st Snapdragon 8s Gen 4 + Q1 (Dual Chipset), 7K VC Cooling System, 7000 mAH + 120 watt, 144Hz AMOLED, 50MP Sony IMX OIS + 8MP wide Angle",Mantap,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
vivo,"[NEW LAUNCH] vivo Y19S (4/64) - 50 MP AI Camera, 5500mAh+15W FlashCharge, SGS Drop Resistance, IP64 Dust Waterproof, Dual Speaker Audio Boost","Barang bagus dan mulus, alhamdulillah",5,barang bagus dan mulus alhamdulillah,1,0,0,0,1,0,1,0,0,0,1,0,36,5
vivo,"[NEW LAUNCH] vivo Y18 (6/128) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","Barang nyampe dengan selamat, mudah2 awet barangnya🙏",5,barang nyampe dengan selamat mudah awet barangnya,0,0,1,0,0,0,0,0,-1,0,0,0,49,7
vivo,"[NEW LAUNCH] vivo Y19S (4/64) - 50 MP AI Camera, 5500mAh+15W FlashCharge, SGS Drop Resistance, IP64 Dust Waterproof, Dual Speaker Audio Boost","barang nya the beast, sesuai, baru jga, bagus, toko nya amanah, bakal langganan ni di sini😊👍🏻👍🏻 thank you",5,barang nya the beast sesuai baru jga bagus toko nya amanah bakal langganan ni di sini thank you,1,0,0,0,1,1,1,0,0,0,1,1,95,18
vivo,"[NEW LAUNCH] vivo Y18 (4/128) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Bagus barang sesuai pesanan,5,bagus barang sesuai pesanan,1,0,0,0,1,0,1,0,0,0,1,0,27,4
vivo,"vivo iQOO Z10 , 7300mAh + 90Watt, Snapdragon 7s Gen 3, AnTuTu 822,705, 120Hz Quad-Curved AMOLED, 50MP Sony IMX + OIS + NFC","barang masih disegel saat tiba, ada kartu garansi nya, berfungsi dengan baik.",5,barang masih disegel saat tiba ada kartu garansi nya berfungsi dengan baik,0,0,0,1,0,0,0,0,0,1,0,0,74,12
vivo,"vivo iQOO Z10 , 7300mAh + 90Watt, Snapdragon 7s Gen 3, AnTuTu 822,705, 120Hz Quad-Curved AMOLED, 50MP Sony IMX + OIS + NFC","barang masih disegel saat tiba, ada kartu garansi nya, berfungsi dengan baik",5,barang masih disegel saat tiba ada kartu garansi nya berfungsi dengan baik,0,0,0,1,0,0,0,0,0,1,0,0,74,12
vivo,"[NEW LAUNCH] vivo V50 Lite 5G (8/256) Borderless Immersive Screen, Sony IMX882, 6500mAh Battery+90W Flashcharge, AI Erase 2.0, All-round Impact Resistance",Baterainya awetttt kamera.y mantulll🥰👍,5,baterainya awetttt kamera y mantulll,0,0,0,0,0,0,0,0,0,0,0,0,36,5
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","Paket cpt 2hari sdh sampai, dpt promo voucher tiktok jadi harga 1.102.000,. Barang ori dan aman, mudah²an awet dan tdk ad kendala kerusakan pabrik kedepannya.. Makasi viv...",5,paket cepat hari sdh sampai dpt promo voucher tiktok jadi harga barang ori dan aman mudah an awet dan tdk ad kendala kerusakan pabrik kedepannya makasi viv,1,0,1,0,1,1,-1,0,1,0,1,0,155,27
vivo,"[AFDHAL APPROVED] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Mantap,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","alhamdulilah barangnya udah sampai 
barangnya bagus sesuai Ama yang di foto
kurirnya juga baik ramah dan sopan
puas pokonya 
makasih",5,alhamdulilah barangnya sudah sampai barangnya bagus sesuai ama yang di foto kurirnya juga baik ramah dan sopan puas pokonya makasih,1,0,0,1,1,0,1,0,0,1,1,0,131,20
vivo,"[AFDHAL APPROVED] vivo V50 Lite 4G (8/128) Borderless Immersive Screen, Sony IMX882, 6500mAh Battery+90W Flashcharge, AI Erase 2.0, All-round Impact Resistance","Barang sesuai pesanan, memuaskan",5,barang sesuai pesanan memuaskan,0,0,0,0,0,0,0,0,0,0,0,0,31,4
vivo,"[Flash Sale] vivo Y28 (8/256) - 44W FlashCharge+6000mAH, Dynamic Design, Dual Speaker + 300% Audio - VV168NRML",mantap,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
vivo,"vivo iQOO Z9x (8/128) Snapdragon 6 Gen 1 4nm (ANTUTU 570,456+), 6000 mAH, 1000 nits 120hz eye-care display, Dual Stereo Speaker]","Paket sudah diterima dan sesuai pesanan, alhamdulillah hp nya ori dan sesuai deskripsi, tidak ada yg kurang, tidak lecet mulus, terimakasih buat sellernya amanah dan lari...",5,paket sudah diterima dan sesuai pesanan alhamdulillah hp nya ori dan sesuai deskripsi tidak ada yg kurang tidak lecet mulus terimakasih buat sellernya amanah dan lari,0,0,0,1,0,1,0,0,0,-1,0,1,166,26
vivo,"[BAIM APPROVED] vivo Y19S (4/64) - 50 MP AI Camera, 5500mAh+15W FlashCharge, SGS Drop Resistance, IP64 Dust Waterproof, Dual Speaker Audio Boost",Jangan ragu beli di toko ini sangat amanah sekali.. Respon penjual sangat cepat .,5,jangan ragu beli di toko ini sangat amanah sekali responsif penjual sangat cepat,0,0,1,1,1,1,0,0,1,1,1,1,80,13
vivo,"[NEW LAUNCH] V40 Lite 4G (8/256) - AI Aura Light Potrait, AI Erase, 80W FlashCharge, 32MP Front Camera",Barang oke,5,barang bagus,1,0,0,0,1,0,1,0,0,0,1,0,12,2
vivo,"[NEW LAUNCH] vivo Y28 (6/128) - 44W FlashCharge+6000mAH, Dynamic Design, Dual Speaker + 300% Audio",bersyukur banget hp nya baguss bangett bangett bisa buat di pake belajar sama ade ku makasih banyak ya toko online ini berjualan dengan jujur makasih banyak 🙏,5,bersyukur banget hp nya baguss bangett bangett bisa buat di pake belajar sama ade ku makasih banyak ya toko online ini berjualan dengan jujur makasih banyak,1,0,0,0,1,0,1,0,0,0,1,0,156,26
vivo,"vivo iQOO Z9x (12/256) Snapdragon 6 Gen 1 4nm (ANTUTU 570,456+), 6000 mAH, 1000 nits 120hz eye-care display, Dual Stereo Speaker]",Alhamdulillah mantap semoga awet,5,alhamdulillah bagus semoga awet,1,0,0,0,1,0,1,0,0,0,1,0,31,4
vivo,"[AFDHAL APPROVED] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","Alhamdulillah barang nya sudh tiba, di jamin hp nya ORI tidak nyesal pesan di toko kak Afdhal, next order lagi..",5,alhamdulillah barang nya sudh tiba di jamin hp nya ori tidak nyesal pesan di toko kak afdhal next order lagi,0,0,0,1,1,0,0,0,0,-1,-1,0,108,20
vivo,"[WENNY WIJAYA APPROVED] vivo Y18 (6/128) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Bagus packing aman,5,bagus packing aman,1,0,0,0,1,1,1,0,0,0,1,1,18,3
vivo,"vivo iQOO Neo 10, 1st Snapdragon 8s Gen 4 + Q1 (Dual Chipset), 7K VC Cooling System, 7000 mAH + 120 watt, 144Hz AMOLED, 50MP Sony IMX OIS + 8MP wide Angle",mantapp🔥,5,mantapp,1,0,0,0,0,0,1,0,0,0,0,0,7,1
vivo,"vivo iQOO Neo 10, 1st Snapdragon 8s Gen 4 + Q1 (Dual Chipset), 7K VC Cooling System, 7000 mAH + 120 watt, 144Hz AMOLED, 50MP Sony IMX OIS + 8MP wide Angle","Penjual memberikan jawaban template setiap ditanya, tidak bisa cancel setelah 2 menit order karena status langsung menunggu kurir. 

Masalahnya, menunggu kurir bisa sampa...",1,penjual memberikan jawaban template setiap ditanya tidak bisa cancel setelah menit order karena status langsung menunggu kurir masalahnya menunggu kurir bisa sampa,0,0,0,1,0,0,0,0,0,-1,0,0,163,22
vivo,"vivo iQOO Neo 10, 1st Snapdragon 8s Gen 4 + Q1 (Dual Chipset), 7K VC Cooling System, 7000 mAH + 120 watt, 144Hz AMOLED, 50MP Sony IMX OIS + 8MP wide Angle","Barang sangat bagus, performa sangat kenceng sekelas flagship bisa libas semua game berat dengan lancar, pengiriman standard.

terima kasih vivo sudah membuatkan hape ini...",5,barang sangat bagus performa sangat kenceng sekelas flagship bisa libas semua game berat dengan lancar pengiriman standard terima kasih vivo sudah membuatkan hape ini,1,0,0,0,1,0,1,0,0,0,1,0,166,24
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Bagus sesuai dngn yg di poto,5,bagus sesuai dngn yg di poto,1,0,0,0,1,0,1,0,0,0,1,0,28,6
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Mantap udh 2 kali beli dsni Alhamdulillah brng ny berfungsi dngan baik,5,bagus sudah kali beli dsni alhamdulillah brng ny berfungsi dngan baik,1,0,0,1,1,0,1,0,0,1,1,0,69,11
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Udah di Terima dengan baik sesuai pesanan n original,5,sudah di terima dengan baik sesuai pesanan n original,1,0,0,1,0,0,1,0,0,1,0,0,53,9
vivo,"[NEW LAUNCH] vivo Y28 (8/256) - 44W FlashCharge+6000mAH, Dynamic Design, Dual Speaker + 300% Audio",Bagus,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
vivo,"[NEW LAUNCH] vivo V50 Lite 5G (8/256) Borderless Immersive Screen, Sony IMX882, 6500mAh Battery+90W Flashcharge, AI Erase 2.0, All-round Impact Resistance","Mantappp produk real, kamera bagus, Hp muluss",5,mantappp produk real kamera bagus hp muluss,1,0,0,0,1,0,1,0,0,0,1,0,43,7
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",pesanan yang ke 2 kalinya next ke 3,5,pesanan yang ke kalinya next ke,0,0,0,0,0,0,0,0,0,0,0,0,31,6
vivo,"[BAIM APPROVED] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","Baguss, berfungsi dengan baik",5,baguss berfungsi dengan baik,1,0,0,1,1,0,1,0,0,1,1,0,28,4
vivo,"[AFDHAL APPROVED] vivo Y18 (6/128) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","Barang nyampe dengan selamat alhmdllu barang nya tidak ada kerusakan apa apa, packing rapih  kurir baikk bangett",5,barang nyampe dengan selamat alhmdllu barang nya tidak ada kerusakan apa apa packing rapih kurir baikk bangett,1,0,1,1,0,1,-1,0,-1,0,0,0,110,17
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","Alhamdulillah pakenya udh datang,dan cepet bangt pengiriman nya dan kondisi barang nya ga ada yg lecet aman semua, kurir ny jg baik ramah ,🙏 maaf Bru ngasih ulasan,semog...",5,alhamdulillah pakenya sudah datang dan cepet bangt pengiriman nya dan kondisi barang nya tidak ada yg lecet aman semua kurir ny jg baik ramah maaf bru ngasih ulasan semog,0,0,0,1,0,1,0,0,0,1,0,1,170,29
vivo,"[NEW LAUNCH] V40 Lite 4G (8/256) - AI Aura Light Potrait, AI Erase, 80W FlashCharge, 32MP Front Camera",Original dan top markotop,5,original dan top markotop,1,0,0,0,0,0,1,0,0,0,0,0,25,4
vivo,"vivo iQOO Z9x (8/256) Snapdragon 6 Gen 1 4nm (ANTUTU 570,456+), 6000 mAH, 1000 nits 120hz eye-care display, Dual Stereo Speaker]","Paket mendarat dngan selamat dan berfungsi dngan baik 
Real no tipu2",5,paket mendarat dngan selamat dan berfungsi dngan baik real no tipu,0,0,1,1,0,0,0,0,-1,1,0,0,66,11
vivo,"[NEW LAUNCH] V40 Lite 5G (12/512) - AI Aura Light, AI Erase, Sony IMX882, 80W FlashCharge","alhamdulillah sudah sampai . .
pengiriman cepat . cuma 2 hari itu pun karna ada tgl merah . 
barang ori lengkap respon cepat . 
thanks vivo",5,alhamdulillah sudah sampai pengiriman cepat cuma hari itu pun karna ada tgl merah barang ori lengkap responsif cepat thanks vivo,0,0,1,1,1,0,0,0,1,1,1,0,128,20
vivo,"[AFDHAL APPROVED] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Alhamdulilah sampai dengan selamat,5,alhamdulilah sampai dengan selamat,0,0,1,0,0,0,0,0,-1,0,0,0,34,4
vivo,"[BAIM APPROVED] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Akhirnya sampai,5,akhirnya sampai,0,0,0,0,0,0,0,0,0,0,0,0,15,2
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Mantap,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
vivo,"vivo iQOO Neo 10, 1st Snapdragon 8s Gen 4 + Q1 (Dual Chipset), 7K VC Cooling System, 7000 mAH + 120 watt, 144Hz AMOLED, 50MP Sony IMX OIS + 8MP wide Angle","user poco f3 beli HP nunggu poco f7 launching biar bisa milih dan well aku milih iqoo gas terus king 
#lah elo segitu doangg",5,user poco f beli hp nunggu poco f launching biar bisa milih dan well aku milih iqoo gas terus king lah elo segitu doangg,0,0,0,0,0,0,0,0,0,0,0,0,120,24
vivo,"[NEW LAUNCH] V40 Lite 5G (8/256) - AI Aura Light, AI Erase, Sony IMX882, 80W FlashCharge",Alhamdulillah smpai dlm keadaan baik..,5,alhamdulillah smpai dlm keadaan baik,0,0,0,1,0,0,0,0,0,1,0,0,36,5
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge","Barang nya sesuai, datang nya pun cepat x seperti kilat 
Kirain lama dtang nya rupan nya cepet 
Hp nya ORI semua Mash segel toko nya amanah banget👍👍👍👍👍👍👍👍👍👍👍👍...",5,barang nya sesuai datang nya pun cepat x seperti cepat kirain lambat dtang nya rupan nya cepet hp nya ori semua mash segel toko nya amanah banget,0,0,1,1,1,1,0,0,0,-1,0,1,145,27
vivo,"[NEW LAUNCH] vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge",Makasih ka paket nya sudah nyampe..hp nya keren 👍 🥰 semoga hp nya awet ☺️,5,makasih ka paket nya sudah nyampe hp nya keren semoga hp nya awet,0,0,0,0,0,0,0,0,0,0,0,0,65,13
vivo,"[ANDRI YADI APPROVED] vivo iQOO Z9x (12/256) Snapdragon 6 Gen 1 4nm (ANTUTU 570,456+), 6000 mAH, 1000 nits 120hz eye-care display, Dual Stereo Speaker]","Produk sesuai, pengiriman aman",5,produk sesuai pengiriman aman,0,0,0,0,0,1,0,0,0,0,0,1,29,4
vivo,vivo Earphone XE-160 Original [Suara HD Berkualitas],"Peking cepat rapih plus aman, pengantaran telat banget, kurir parah gak mau masuk gang",1,peking cepat rapih plus aman pengantaran telat banget kurir buruk tidak mau masuk gang,1,0,1,1,1,1,-1,0,0,-1,1,1,86,14
vivo,"[NEW LAUNCH] vivo Y29 (6/128) - Design Marmer Eksklusif, 6500mAh Tahan 3 Hari, Tahan Banting Ekstrem, IP69 Tahan Air Ekstrem, AI Erase 2.0 + AI Circle to Search","Bagus, sesuai harga.",5,bagus sesuai harga,1,0,0,0,1,0,1,0,0,0,1,0,18,3
vivo,"vivo Y29 (6/128) - Design Marmer Eksklusif, 6500mAh Tahan 3 Hari, Tahan Banting Ekstrem",bagus banget. barang nya original. desain nya menarik pokoknya sukakkk,5,bagus banget barang nya original desain nya menarik pokoknya sukakkk,1,0,0,0,1,0,1,0,0,0,1,0,68,10
