toko,nama_barang,review_text,rating,clean_text,has_kualitas_produk,has_harga,has_pengiriman,has_pelayanan,has_performa,has_packaging,sentiment_kualitas_produk,sentiment_harga,sentiment_pengiriman,sentiment_pelayanan,sentiment_performa,sentiment_packaging,text_length,word_count
xiaomi,Official Xiaomi POCO F6 (8GB+256GB) | (12GB + 512GB) Snapdragon 8s Gen 3 | LiquidCool Technology 4.0 IceLoop,"order u/ yg ke-2, sblmnya poco M6 pro, brg sesuai deskripsi, packaging aman, game lancar, netflix mantep, seller rekomended.. thks.",5,order u yg ke sblmnya poco m pro brg sesuai deskripsi packaging aman game lancar netflix mantep seller rekomended thks,0,0,0,0,1,1,0,0,0,0,1,1,118,20
xiaomi,Official Xiaomi POCO F6 (8GB+256GB) | (12GB + 512GB) Snapdragon 8s Gen 3 | LiquidCool Technology 4.0 IceLoop,"Original, aesuai deskripsi, packing baik, pengiriman cepat!",5,original aesuai deskripsi packing baik pengiriman cepat,1,0,1,1,1,0,1,0,1,1,1,0,55,7
xiaomi,Xiaomi Earphone Tipe-C | Plug and Play | Ergonomis | Anti-debu dan anti-air level IP54 | Mikrofon HD [Official Store],Packing sangat aman pakai box besar dan plastik bubble. Suara mantap. untuk harganya. Pakai EQ yang tepat bas terasa tebal tapi rapih. nggak luber. Vokal bersih.,5,packing sangat aman pakai box besar dan plastik bubble suara bagus untuk harganya pakai eq yang tepat bas terasa tebal tapi rapih nggak luber vokal bersih,1,0,1,0,1,1,1,0,1,0,1,1,154,26
xiaomi,Xiaomi Gaming Monitor G24i | LCD IPS Cepat | Refresh rate 180 Hz yang tinggi | GTG 1 mdtk | Kualitas 1080P | Monitor gaming | [Official Store],gambarnya tajam. warnanya cerah. enak untuk main game. pengiriman cepat dan aman.,5,gambarnya tajam warnanya cerah enak untuk main game pengiriman cepat dan aman,0,0,1,0,1,1,0,0,1,0,1,1,77,12
xiaomi,Xiaomi Redmi Note 14 5G | 108MP AI OIS Camera | MediaTek 7025-Ultra | IP64 Dust/Water-Resist [Official Store],"Pengemasan aman, barang bagus, kurir ramah, pengiriman cepat, good job!",5,pengemasan aman barang bagus kurir ramah pengiriman cepat good job,1,0,1,1,1,1,1,0,1,1,1,1,66,10
xiaomi,"Xiaomi Google TV A 32 Pro | Smart TV LED HD | Speaker 20W | Dolby Audio | DTS-X, DTS Virtual:X [ Official Store ]",barang original pengiriman cepat garansi resmi,5,barang original pengiriman cepat garansi resmi,1,0,1,0,1,0,1,0,1,0,1,0,46,6
xiaomi,Xiaomi Redmi Buds 6 Play | Bluetooth 5.4 | Baterai Hingga 36 Jam | Xiaomi Earbuds App Support | Nyaman Digunakan [Official Store],"Produknya Ok, hanya saja pengirimannya lama banget...",5,produknya bagus hanya saja pengirimannya lambat banget,1,0,1,1,1,0,1,0,-1,-1,0,0,54,7
xiaomi,"Xiaomi Redmi Pad SE 8.7 (4/128GB) | Layar 8.7"" | 90Hz | Baterai 6650mAh | Octa-Core [Official Store]",good,5,good,0,0,0,0,0,0,0,0,0,0,0,0,4,1
xiaomi,"Xiaomi Redmi Pad SE 8.7 (4/128GB) | Layar 8.7"" | 90Hz | Baterai 6650mAh | Octa-Core [Official Store]",mantap,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
xiaomi,Xiaomi Redmi Buds 6 Play | Bluetooth 5.4 | Baterai Hingga 36 Jam | Xiaomi Earbuds App Support | Nyaman Digunakan [Official Store],"Brgnya ori, suaranya mantap, bassnya keren. Dpt buku manual dan ear bud spt yg di deskripsikan. Warnanya cute bgttt... super ❤️",5,brgnya ori suaranya bagus bassnya keren dpt buku manual dan ear bud spt yg di deskripsikan warnanya cute bgttt super,1,0,0,0,1,0,1,0,0,0,1,0,116,20
xiaomi,Official Xiaomi Monitor A24i | 100Hz high refresh rate | 99% sRGB color gamut | FHD Display with IPS Panel | TÜV Rheinland low blue light certification,"barang bagus, sangat puas, pengiriman cepat",5,barang bagus sangat puas pengiriman cepat,1,0,1,0,1,0,1,0,1,0,1,0,41,6
xiaomi,Xiaomi Redmi 13X (8G/128G) (8G/256G) | 108 MP makin auto glow-up kamera | 5030mAh 33W | NFC [Official Store],Respon dan pengiriman cepat dan barang sesuai pesanan. Bungkus barangnya aman. Terimqkqsuh Xiaomi.,5,responsif dan pengiriman cepat dan barang sesuai pesanan bungkus barangnya aman terimqkqsuh xiaomi,0,0,1,1,1,1,0,0,1,1,1,1,98,13
xiaomi,Xiaomi Redmi 13X (8G/128G) (8G/256G) | 108 MP makin auto glow-up kamera | 5030mAh 33W | NFC [Official Store],"barang aman, normal",5,barang aman normal,0,0,0,0,0,1,0,0,0,0,0,1,18,3
xiaomi,"POCO C71 4+4G/128G Performa Cadas | 6.88"" 120Hz | Ekspansi RAM 8G / storage 128G [Official Store]",Alhamdulillah barang telah diterima dengan baik sesuai pesanan cepet sampenya cuma 1 hari,5,alhamdulillah barang telah diterima dengan baik sesuai pesanan cepet sampenya cuma hari,0,0,0,1,0,0,0,0,0,1,0,0,87,12
xiaomi,Xiaomi Redmi Note 14 Pro+ 5G | 200 MP AI Camera OIS | 120W HyperCharge 5110mAh | Gorilla Victus 2 | [Official Store],"Mantabs sesuai pesanan kondisi unit tersegel aman unit kondisi baik, pengiriman cepat dan di packing dgn baik dan aman",5,mantabs sesuai pesanan kondisi unit tersegel aman unit kondisi baik pengiriman cepat dan di packing dgn baik dan aman,0,0,1,1,1,1,0,0,1,1,1,1,117,19
xiaomi,"POCO C75 (6/128GB) (8/256GB) | Layar 6,88"" | 50MP AI | 18W Pengisian cepat | NFC | Garansi 15 bulan [Official Store]",asli segel cepet respon cepet sampe ori resmi indo,5,asli segel cepet responsif cepet sampe ori resmi indo,1,0,0,1,0,0,1,0,0,1,0,0,53,9
xiaomi,"Xiaomi Redmi 14C (6GB/128GB) (8GB/256GB) | Layar 6.88"" | Refresh rate 120 Hz | 50 MP dual kamera AI | Baterai 5.160 mAh | NFC [Official Store]","Alhamdulillah akhirnya setelah 6 hari di perjalanan hp idaman sampai juga dengan selamat. Packagingnya saangat tidak aman, cuma kardus pakai lakband. Untungnya dus HP nga...",5,alhamdulillah akhirnya setelah hari di perjalanan hp idaman sampai juga dengan selamat packagingnya saangat tidak aman cuma kardus pakai lakband untungnya dus hp nga,0,0,1,1,0,1,0,0,-1,-1,0,1,165,24
xiaomi,"Xiaomi Redmi Watch 5 Lite | 1.96"" AMOLED Display | Built-in GNSS | Baterai hingga 18 hari | 150+ mode olahraga [Official Store]","lama bangett kirim nya bisa bisanya failure pick up sampe 2 kali dalam 2 hari, kan gak beress ya pas diajuij komplain baru di TL dan dikirim kacau benerr dah pokok nya",1,lambat bangett kirim nya bisa bisanya failure pick up sampe kali dalam hari kan tidak beress ya pas diajuij komplain baru di tl dan dikirim kacau benerr dah pokok nya,0,0,1,1,1,0,0,0,-1,-1,-1,0,166,30
xiaomi,Official POCO X6 Pro 5G | Dimensity 8300-Ultra 120Hz FIow AMOLED 67W T,"barang bagus cuma,expedisi anteraja di hapus lelet,gak ada respon sama sekali,jelek,kalau bisa pake pengiriman yang lain",4,barang bagus cuma expedisi anteraja di hapus lambat tidak ada responsif sama sekali buruk kalau bisa pake pengiriman yang lain,1,0,1,1,1,1,0,0,-1,-1,0,-1,126,20
xiaomi,"Official Xiaomi POCO Pad (8GB+256GB) | Snapdragon 7s Gen 2 | Layar 2,5K 12,1"" 120 Hz | Kapasitas baterai besar 10.000 mAh",mantap,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
xiaomi,Xiaomi Redmi Note 14 | 108 MP AI Camera | 5500mAh 33W Turbo Charging | MediaTek Helio G99 Ultra | [Official Store],barang sudah sampai ok barangnya,5,barang sudah sampai bagus barangnya,1,0,0,0,1,0,1,0,0,0,1,0,35,5
xiaomi,Xiaomi Redmi Note 14 | 108 MP AI Camera | 5500mAh 33W Turbo Charging | MediaTek Helio G99 Ultra | [Official Store],"Pengiriman aman, barang tersegel 👍",5,pengiriman aman barang tersegel,0,0,0,0,0,1,0,0,0,0,0,1,31,4
xiaomi,POCO X7 Pro 5G | Dimensity 8400-Ultra | 6000mAh 90W HyperCharge | CrystalRes 1.5K AMOLED [Official Store],barang segel pengiriman cepat ORI mantab,5,barang segel pengiriman cepat ori mantab,0,0,1,0,1,0,0,0,1,0,1,0,40,6
xiaomi,Xiaomi TV A Pro 55 2026 | 4K QLED 120 Hz Game Boost Mode | Google TV | Apple Airplay [Official Store],"Bagus xiaominya..
Rekomen buat tv 4k. Gambar mulus…
Ok banget sesuai dgn harganya. 
Rekomen deh",5,bagus xiaominya rekomen buat tv k gambar mulus bagus banget sesuai dgn harganya rekomen deh,1,0,0,0,1,0,1,0,0,0,1,0,91,15
xiaomi,Official POCO X6 Pro 5G | Dimensity 8300-Ultra 120Hz FIow AMOLED 67W T,pengiriman cepat dan barangnya original 👍👍👍. apalagi warna kuningnya bagus banget 😍,5,pengiriman cepat dan barangnya original apalagi warna kuningnya bagus banget,1,0,1,0,1,0,1,0,1,0,1,0,76,10
xiaomi,POCO X7 Pro 5G | Dimensity 8400-Ultra | 6000mAh 90W HyperCharge | CrystalRes 1.5K AMOLED [Official Store],Official Store.,5,official store,0,0,0,0,0,0,0,0,0,0,0,0,14,2
xiaomi,"Xiaomi Redmi 14C (6GB/128GB) (8GB/256GB) | Layar 6.88"" | Refresh rate 120 Hz | 50 MP dual kamera AI | Baterai 5.160 mAh | NFC [Official Store]",pengiriman aman rapih makasih,5,pengiriman aman rapih makasih,0,0,0,0,0,1,0,0,0,0,0,1,29,4
xiaomi,Xiaomi Smart Camera C301 | CCTV Indoor | 2K Ultra-clear HD | 3MP | AI Pendeteksi Manusia | Rotasi 360° dan Vertikal 107° | Fitur Call 2 Arah [ Official Store ],respon baik dan cepat 👌🏻,5,responsif baik dan cepat,0,0,1,1,1,0,0,0,1,1,1,0,24,4
xiaomi,"Xiaomi Redmi 14C (6GB/128GB) (8GB/256GB) | Layar 6.88"" | Refresh rate 120 Hz | 50 MP dual kamera AI | Baterai 5.160 mAh | NFC [Official Store]",mantap gaming,5,bagus gaming,1,0,0,0,1,0,1,0,0,0,1,0,12,2
xiaomi,"Xiaomi Redmi 14C (6GB/128GB) (8GB/256GB) | Layar 6.88"" | Refresh rate 120 Hz | 50 MP dual kamera AI | Baterai 5.160 mAh | NFC [Official Store]",Barang sesuai dengan pesanan,5,barang sesuai dengan pesanan,0,0,0,0,0,0,0,0,0,0,0,0,28,4
xiaomi,Official Xiaomi Compact Hair Dryer H101 Ringkas dan bisa dilipat,"barang bagus, sesuai dengan deskripsi, berfungsi dengan baik",5,barang bagus sesuai dengan deskripsi berfungsi dengan baik,1,0,0,1,1,0,1,0,0,1,1,0,58,8
xiaomi,"Xiaomi Smart Band 9 Active | Bodi 9,99 mm | Tahan Air Hingga 50 Meter | 50+ Mode Olahraga | Baterai Hingga 18 Hari [Official Store]",oke sesuai deskripsi dan pesanan  terima kasih.....,5,bagus sesuai deskripsi dan pesanan terima kasih,1,0,0,0,1,0,1,0,0,0,1,0,47,7
xiaomi,Xiaomi Dual Mode Wireless Mouse 2  | Precise 1200 DPI Sensor | 2.4GHz wireless & Dual-mode | Palm-fit design | Ultra-silent clicking [Official Store],"barang setelah saya pakai 1 hari tiba"" bluetootnya hilang, admin gabisa di hubungi no respon....mending beli mouse yang jelas"" aja merk logitech, pengalaman perta...",1,barang setelah saya pakai hari tiba bluetootnya hilang admin gabisa di hubungi no responsif mending beli mouse yang jelas aja merk logitech pengalaman perta,0,0,1,1,0,1,0,0,-1,1,0,1,156,24
xiaomi,Xiaomi Earphone Tipe-C | Plug and Play | Ergonomis | Anti-debu dan anti-air level IP54 | Mikrofon HD [Official Store],Pesanan barang sudah diterima dengan baik dan tepat waktu. Terima kasih.,5,pesanan barang sudah diterima dengan baik dan tepat waktu terima kasih,0,0,1,1,0,0,0,0,1,1,0,0,70,11
xiaomi,Xiaomi Redmi Note 14 Pro+ 5G | 200 MP AI Camera OIS | 120W HyperCharge 5110mAh | Gorilla Victus 2 | [Official Store],"mantaap pokonya diterima dengan baik ga ada minus
thx seller",5,mantaap pokonya diterima dengan baik tidak ada minus thx seller,0,0,0,1,0,0,0,0,0,0,0,0,63,10
xiaomi,"Xiaomi Mesh System AC1200 | Dual-band 2,4 GHz dan 5 GHz 1200 Mbps [ Official Store ]","Design ok, harga menarik dibanding produk kompetitor

Teknologi standar di harganya

Sayang belum mendukung MU-MIMO",5,design bagus harga menarik dibanding produk kompetitor teknologi standar di harganya sayang belum mendukung mu mimo,1,0,0,0,1,0,1,0,0,0,1,0,115,16
xiaomi,"Xiaomi Redmi 14C (6GB/128GB) (8GB/256GB) | Layar 6.88"" | Refresh rate 120 Hz | 50 MP dual kamera AI | Baterai 5.160 mAh | NFC [Official Store]","terima kasih official store Xiaomi, handphone sudah saya terima Dan berfungsi dengan baik👍🙏",5,terima kasih official store xiaomi handphone sudah saya terima dan berfungsi dengan baik,0,0,0,1,0,0,0,0,0,1,0,0,88,13
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,puas beli hp di sini,5,puas beli hp di sini,0,0,0,0,0,0,0,0,0,0,0,0,20,5
xiaomi,Official Xiaomi Mi Braided USB Type-C Cable 100cm,the cable works well 👍 the material feels strong and solid,5,the cable works well the material feels strong and solid,0,0,0,0,0,0,0,0,0,0,0,0,56,10
xiaomi,XIAOMI OFFICIAL Xiaomi Smart Camera C300 2K Ultra-clear 3MP AI Detect,"Seller gercep dan fast response. Pengiriman sesuai estimasi, dan kualitas produk sesuai standar Xiaomi. Recomended seller",5,seller gercep dan cepat response pengiriman sesuai estimasi dan kualitas produk sesuai standar xiaomi recomended seller,1,0,1,1,1,0,1,0,1,1,1,0,119,16
xiaomi,Xiaomi Redmi Note 14 Pro 5G | 200MP AI OIS Camera | MediaTek Dimensity 7300-Ultra | Gorilla Victus 2 [Official Store],"packing aman, dus hp sesuai order, hp bs dicharge, semoga awet",5,packing aman dus hp sesuai order hp bs dicharge semoga awet,0,0,0,0,0,1,0,0,0,0,0,1,59,11
xiaomi,Xiaomi Earphone Tipe-C | Plug and Play | Ergonomis | Anti-debu dan anti-air level IP54 | Mikrofon HD [Official Store],Bagus,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
xiaomi,Official Xiaomi Mi Braided USB Type-C Cable 100cm,"barang : sesuai deskripsi dan gambar
pelayanan toko : kurang responsif
proses pesanan : sangat cepat
kurir : sangat lambat telat 1 hari dari estimasi yang diberikan tokop...",3,barang sesuai deskripsi dan gambar pelayanan toko kurang responsif proses pesanan sangat cepat kurir sangat lambat telat hari dari estimasi yang diberikan tokop,0,0,1,1,1,0,0,0,-1,1,0,0,160,23
xiaomi,Xiaomi Official Mi 37W Pengisi Daya Mobil Port Ganda Indikator LED,"barang : sesuai deskripsi dan gambar
pelayanan toko : kurang responsif
proses pesanan : sangat cepat
kurir : sangat lambat telat 1 hari dari estimasi yang diberikan tokop...",3,barang sesuai deskripsi dan gambar pelayanan toko kurang responsif proses pesanan sangat cepat kurir sangat lambat telat hari dari estimasi yang diberikan tokop,0,0,1,1,1,0,0,0,-1,1,0,0,160,23
xiaomi,"POCO C71 4+4G/128G Performa Cadas | 6.88"" 120Hz | Ekspansi RAM 8G / storage 128G [Official Store]",barang diterima dengan baik masih tersegel dan sesuai✨,5,barang diterima dengan baik masih tersegel dan sesuai,0,0,0,1,0,0,0,0,0,1,0,0,53,8
xiaomi,"Xiaomi Redmi 14C (6GB/128GB) (8GB/256GB) | Layar 6.88"" | Refresh rate 120 Hz | 50 MP dual kamera AI | Baterai 5.160 mAh | NFC [Official Store]","barang msh disegel ,,,insyaallah ok",5,barang msh disegel insyaallah bagus,1,0,0,0,1,0,1,0,0,0,1,0,35,5
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,"Alright ..awesome.. sesuai harapan✨ 👍 ,mudah²an awet & selalu mumpuni kinerja hp nya 🤲",5,alright awesome sesuai harapan mudah an awet selalu mumpuni kinerja hp nya,0,0,0,0,0,0,0,0,0,0,0,0,74,12
xiaomi,Xiaomi Redmi Note 14 Pro 5G | 200MP AI OIS Camera | MediaTek Dimensity 7300-Ultra | Gorilla Victus 2 [Official Store],bintang 9,5,bintang,0,0,0,0,0,0,0,0,0,0,0,0,7,1
xiaomi,"Xiaomi Redmi Watch 5 Active | 2.0"" LCD Display | Mendukung 140+ mode olahraga | Tahan air 5ATM | Baterai tahan hingga 18 hari | Jam tangan pintar [Official Store]",ok..pengiriman cepat,5,bagus pengiriman cepat,1,0,1,0,1,0,1,0,1,0,1,0,22,3
xiaomi,"Xiaomi Redmi Watch 5 Lite | 1.96"" AMOLED Display | Built-in GNSS | Baterai hingga 18 hari | 150+ mode olahraga [Official Store]","sdh mendarat, semoga berfungsi dengan baik dan awet",5,sdh mendarat semoga berfungsi dengan baik dan awet,0,0,0,1,0,0,0,0,0,1,0,0,50,8
xiaomi,POCO X7 Pro 5G | Dimensity 8400-Ultra | 6000mAh 90W HyperCharge | CrystalRes 1.5K AMOLED [Official Store],original mantap👍👍👍👍👍,5,original bagus,1,0,0,0,1,0,1,0,0,0,1,0,14,2
xiaomi,Xiaomi Redmi Note 14 | 108 MP AI Camera | 5500mAh 33W Turbo Charging | MediaTek Helio G99 Ultra | [Official Store],bagusssssss,5,bagusssssss,1,0,0,0,1,0,1,0,0,0,1,0,11,1
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,"Barang masih segel, kondisi new gress, 
fungsi optimal & normal semua. mantaapp",5,barang masih segel kondisi new gress fungsi optimal normal semua mantaapp,0,0,0,0,0,0,0,0,0,0,0,0,73,11
xiaomi,Xiaomi Redmi Note 14 5G | 108MP AI OIS Camera | MediaTek 7025-Ultra | IP64 Dust/Water-Resist [Official Store],kualitas. barang sesuai Deskripsi ..barang bagus dan di packing dengan sangat aman . segel jua ORI bukan repacking ... mantap,5,kualitas barang sesuai deskripsi barang bagus dan di packing dengan sangat aman segel jua ori bukan repacking bagus,1,0,0,0,1,1,1,0,0,0,1,1,115,18
xiaomi,Xiaomi Earphone Tipe-C | Plug and Play | Ergonomis | Anti-debu dan anti-air level IP54 | Mikrofon HD [Official Store],suara bagus barang ori emang gak kaleng kaleng,5,suara bagus barang ori emang tidak kaleng kaleng,1,0,0,1,1,0,1,0,0,-1,1,0,48,8
xiaomi,Xiaomi Redmi Buds 6 Active | Google Fast Pair | Baterai Hingga 30 Jam | Audio Spasial | IPX 4 [Official Store],"pengiriman cepat, packaging ok, kualitas mantap, baterai awet, langsung connect",5,pengiriman cepat packaging bagus kualitas bagus baterai awet langsung connect,1,0,1,0,1,1,1,0,1,0,1,1,77,10
xiaomi,Xiaomi Robot Vacuum X20+ | Daya Sedot 6.000 Pa | Auto Dust Empty | Tangki Air 4L | Penyedot Debu dan Pengepel | Official Store,xioami offi. cpat tanggap dan brg sampai tujuan rapi  . tq 😊,5,xioami offi cpat tanggap dan brg sampai tujuan rapi tq,0,0,0,0,0,1,0,0,0,0,0,1,54,10
xiaomi,POCO X7 Pro 5G | Dimensity 8400-Ultra | 6000mAh 90W HyperCharge | CrystalRes 1.5K AMOLED [Official Store],"Alhamdulillah upgrade dari renot 9, berasa signifikan performance nya apalagi batrenya. delivery 2 harian sampe, dapet harga bagus pas 6.6, overall ini hp best value di k...",5,alhamdulillah upgrade dari renot berasa signifikan performance nya apalagi batrenya delivery harian sampe dapet harga bagus pas overall ini hp best value di k,1,1,0,0,1,0,1,1,0,0,1,0,158,24
xiaomi,Xiaomi 14T (12/256) | Leica Summilux Optical Lens | MediaTek Dimensity 8300-Ultra | 144Hz AI display [Official Store],barang cakep sesuai pesanan,5,barang cakep sesuai pesanan,0,0,0,0,0,0,0,0,0,0,0,0,27,4
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,mantap,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
xiaomi,"POCO C75 (6/128GB) (8/256GB) | Layar 6,88"" | 50MP AI | 18W Pengisian cepat | NFC | Garansi 15 bulan [Official Store]",paket hp diterima tapi tidak lengkap dan dikurangi dari paket HP poco c75 sebelumnya. Toko official tapi ketika dikomplain tidak mau menjawab komplain dgn baik dan cuma m...,1,paket hp diterima tapi tidak lengkap dan dikurangi dari paket hp poco c sebelumnya toko official tapi ketika dikomplain tidak mau menjawab komplain dgn baik dan cuma m,0,0,0,1,0,0,0,0,0,0,0,0,167,28
xiaomi,Xiaomi Official Redmi Powerbank 18W Fast Charge 20.000mAh 2 Port,"Barang tersegel rapi, sudah dicoba barang bagus dan original",5,barang tersegel rapi sudah dicoba barang bagus dan original,1,0,0,0,1,1,1,0,0,0,1,1,59,9
xiaomi,POCO X7 Pro 5G | Dimensity 8400-Ultra | 6000mAh 90W HyperCharge | CrystalRes 1.5K AMOLED [Official Store],"Telah sampai dengan selamat, thank you",5,telah sampai dengan selamat thank you,0,0,1,0,0,0,0,0,-1,0,0,0,37,6
xiaomi,Xiaomi Power Bank 20000mAh (Integrated Cable) | Kabel daya terintegrasi | Kapasitas baterai ultra-besar 20000mAh | Pengisian daya cepat dua arah USB-C | Kompatibel dengan berbagai perangkat [Official Store],recommended seller,5,rekomendasi seller,0,0,0,0,0,0,0,0,0,0,0,0,18,2
xiaomi,"Xiaomi Smart Band 9 Active | Bodi 9,99 mm | Tahan Air Hingga 50 Meter | 50+ Mode Olahraga | Baterai Hingga 18 Hari [Official Store]","Pengiriman cepat, packing rapi, jam-nya oke dan mudah dioperasikan",5,pengiriman cepat packing rapi jam nya bagus dan mudah dioperasikan,1,0,1,0,1,1,1,0,1,0,1,1,66,10
xiaomi,Xiaomi Wireless Mouse Comfort Edition |  Desain Ergonomis | Klik Senyap | Koneksi Nirkabel Stabil | Tahan Lama & Anti Aus [Official Store],"Barang bagus, cuma ekspedisinya dapet yg abal2 namanya ninja tp keong bener ngirim",5,barang bagus cuma ekspedisinya dapet yg abal namanya ninja tapi keong benar ngirim,1,0,0,0,1,1,1,0,0,0,1,1,82,13
xiaomi,Xiaomi Redmi 13X (8G/128G) (8G/256G) | 108 MP makin auto glow-up kamera | 5030mAh 33W | NFC [Official Store],"Langganan disini dijamin puas, packaging aman, produk aman!",5,langganan disini dijamin puas packaging aman produk aman,0,0,0,0,0,1,0,0,0,0,0,1,56,8
xiaomi,"Xiaomi Redmi Watch 5 Lite | 1.96"" AMOLED Display | Built-in GNSS | Baterai hingga 18 hari | 150+ mode olahraga [Official Store]","barang sesuai deskripsi, pemakaian 3 minggu aman tanpa kendala",5,barang sesuai deskripsi pemakaian minggu aman tanpa kendala,0,0,0,0,0,1,0,0,0,0,0,1,59,8
xiaomi,"Xiaomi Redmi 14C (6GB/128GB) (8GB/256GB) | Layar 6.88"" | Refresh rate 120 Hz | 50 MP dual kamera AI | Baterai 5.160 mAh | NFC [Official Store]",barang masih segel bagus  toppp pokonyaa,5,barang masih segel bagus toppp pokonyaa,1,0,0,0,1,0,1,0,0,0,1,0,39,6
xiaomi,Official Xiaomi POCO F6 (8GB+256GB) | (12GB + 512GB) Snapdragon 8s Gen 3 | LiquidCool Technology 4.0 IceLoop,"Masih segel, dan sampai tujuan dengan selamat, anak senang dengan performa Poco F6 512gb.",5,masih segel dan sampai tujuan dengan selamat anak senang dengan performa poco f gb,0,0,1,0,0,0,0,0,-1,0,0,0,82,14
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,good barang masih segel... pengiriman jg cepat,5,good barang masih segel pengiriman jg cepat,0,0,1,0,1,0,0,0,1,0,1,0,43,7
xiaomi,POCO X7 Pro 5G | Dimensity 8400-Ultra | 6000mAh 90W HyperCharge | CrystalRes 1.5K AMOLED [Official Store],"Komplain tidak di tanggapi, pesanan bermasalah karna unit hp xioami poco x7 pro getar nya aneh dan kasar. Kemungkinan motor getar nya copot ato rusak, entahlah. Malu2in x...",1,komplain tidak di tanggapi pesanan bermasalah karna unit hp xioami poco x pro getar nya aneh dan kasar kemungkinan motor getar nya copot ato buruk entahlah maluin x,1,0,0,1,0,1,-1,0,0,-1,0,-1,164,28
xiaomi,Xiaomi Redmi Note 14 5G | 108MP AI OIS Camera | MediaTek 7025-Ultra | IP64 Dust/Water-Resist [Official Store],sesuai pesanan dan brg aman sampai tujuan. pengiriman cpt,5,sesuai pesanan dan brg aman sampai tujuan pengiriman cepat,0,0,1,0,1,1,0,0,1,0,1,1,58,9
xiaomi,POCO X7 Pro 5G | Dimensity 8400-Ultra | 6000mAh 90W HyperCharge | CrystalRes 1.5K AMOLED [Official Store],"barang segel, ori, garansi asli. terima kasih. mantaaaaaaappppp",5,barang segel ori garansi asli terima kasih mantaaaaaaappppp,1,0,0,0,0,0,1,0,0,0,0,0,59,8
xiaomi,Xiaomi Power Bank 33W 10000mAh Pocket Edition Pro | Ringan dan Ringkas | Pas di Dalam Saku | Dua port USB-C dan USB-A [ Official Store ],"barang sudah sampai dengan baik! packingnya bagus bgt, dikasih buble warp + kardus yg tebal. dapet kabel juga, 2 in 1 USB type A + type C to type C. ukuran real bener se-...",5,barang sudah sampai dengan baik packingnya bagus banget dikasih buble warp kardus yg tebal dapet kabel juga in usb type a type c to type c ukuran real benar se,1,0,0,1,1,0,1,0,0,1,1,0,159,30
xiaomi,POCO X7 Pro 5G | Dimensity 8400-Ultra | 6000mAh 90W HyperCharge | CrystalRes 1.5K AMOLED [Official Store],"baru,segel.mantab ori.puasss",5,baru segel mantab ori puasss,0,0,0,0,0,0,0,0,0,0,0,0,28,5
xiaomi,POCO X7 Pro 5G | Dimensity 8400-Ultra | 6000mAh 90W HyperCharge | CrystalRes 1.5K AMOLED [Official Store],"Barang sudah sampai
Sudah di unboxing
Unit nyala, tapi blm dicoba dioperasikan
Semoga awet",5,barang sudah sampai sudah di unboxing unit nyala tapi belum dicoba dioperasikan semoga awet,0,0,0,0,0,0,0,0,0,0,0,0,91,14
xiaomi,Xiaomi Redmi Note 14 | 108 MP AI Camera | 5500mAh 33W Turbo Charging | MediaTek Helio G99 Ultra | [Official Store],Kualitas HP ok banget. Memuaskan. Packing aman,5,kualitas hp bagus banget memuaskan packing aman,1,0,0,0,1,1,1,0,0,0,1,1,47,7
xiaomi,Xiaomi Redmi Buds 6 Active | Google Fast Pair | Baterai Hingga 30 Jam | Audio Spasial | IPX 4 [Official Store],"cukup bagus, puas utk seharga tsb. thanks",5,cukup bagus puas utk seharga tsb thanks,1,0,0,0,1,0,1,0,0,0,1,0,39,7
xiaomi,"Xiaomi Redmi Pad SE (4GB/128GB) | Snapdragon 680 Layar 11"" FHD+8000mAH",Mantaaaaaaaaaabbbb,5,mantaaaaaaaaaabbbb,0,0,0,0,0,0,0,0,0,0,0,0,18,1
xiaomi,"Xiaomi Redmi 14C (6GB/128GB) (8GB/256GB) | Layar 6.88"" | Refresh rate 120 Hz | 50 MP dual kamera AI | Baterai 5.160 mAh | NFC [Official Store]","barang masih tersegel rapi, pengiriman aman, dan sudah dicoba dan aman. makasih min",5,barang masih tersegel rapi pengiriman aman dan sudah dicoba dan aman makasih min,0,0,0,0,0,1,0,0,0,0,0,1,80,13
